StartID,start_lat,start_lon,StartNodeType,EndID,end_lat,end_lon,EndNodeType,constraint,station_count,road_geometry,total_cost,dist_km,flow_tpd,Distribution_Mode,Scenario_Key
14295,37.954,-121.271,dist,14295,37.954,-121.271,center,low_carbon,10,,0.0,0.0,10.256222438620403,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
15891,34.07,-117.37,converter,15891,34.07,-117.37,demand,low_carbon,10,,0.0,0.0,12.0,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
15891,34.07,-117.37,demand,15891,34.07,-117.37,demandSector,low_carbon,10,,0.0,0.0,12.0,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
15891,34.07,-117.37,dist,15891,34.07,-117.37,converter,low_carbon,10,,0.0,0.0,12.0,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
alamedaCA,37.64275382,-121.8775366,center,alamedaCA,37.64275382,-121.8775366,dist,low_carbon,10,,0.0,0.0,10.256222438620403,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
alamedaCA,37.64275382,-121.8775366,dist,14295,37.954,-121.271,dist,low_carbon,10,"LINESTRING (-121.87734400000001 37.64303000000002, -121.88139300000002 37.64485100000001, -121.87948100000001 37.654729, -121.86245499999998 37.668969000000004, -121.80405600000002 37.67617200000001, -121.804434 37.674285, -121.805455 37.69601500000001, -121.801414 37.700283, -121.78705600000002 37.69942699999998, -121.760469 37.70274800000001, -121.74019499999999 37.702504, -121.704689 37.71679300000002, -121.680976 37.721757999999994, -121.664711 37.718037, -121.637133 37.726659000000005, -121.62805900000001 37.73341200000002, -121.58029900000001 37.741177, -121.54995 37.743517, -121.49700200000001 37.74069200000002, -121.44035799999999 37.762599, -121.354466 37.76486600000001, -121.32802099999999 37.768283, -121.30140800000001 37.78958100000003, -121.27768800000001 37.870846, -121.279243 37.884869000000016, -121.29689200000001 37.93397899999999, -121.29837200000001 37.946809, -121.27106100000002 37.95399000000001)",28319.678186200406,79.94319999999999,10.256222438620403,Pipeline,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
alamedaCA,37.64275382,-121.8775366,production,alamedaCA,37.64275382,-121.8775366,center,low_carbon,10,,0.0,0.0,10.256222438620403,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
laPazAZ,33.73341025,-113.9782551,center,laPazAZ,33.73341025,-113.9782551,converter,low_carbon,10,,0.0,0.0,12.0,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
laPazAZ,33.73341025,-113.9782551,center,laPazAZ,33.73341025,-113.9782551,converter,low_carbon,10,,0.0,0.0,12.0,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
laPazAZ,33.73341025,-113.9782551,converter,laPazAZ,33.73341025,-113.9782551,converter,low_carbon,10,,0.0,0.0,12.0,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
laPazAZ,33.73341025,-113.9782551,converter,laPazAZ,33.73341025,-113.9782551,center,low_carbon,10,,0.0,0.0,12.0,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
